name,slug,url,sku,price,categories,manufacturer,composition,cas_number,function,dosage_form,synonym,quality,einecs
ENHEX MCT 64,enhex-mct-64,https://www.pharmaexcipients.com/product/enhex-mct-64/,PE1613-2-2-1,0,,KLK OLEO Life Science,MCT Oil,65381-09-1,"Solubiliser, carrier, absorbtion enhancer, emollient, fast energy source",,"MCT Oil, Caprylic/Capric Triglycerides; Glycerides, mixed decanoyl and octanoyl; Decanoic acid, ester with 1,2,3-propanetriol octanoate",EP,
ENHEX G 86 XPS,enhex-g-86-xps,https://www.pharmaexcipients.com/product/enhex-g-86-xps/,PE1613-2-2,0,,KLK OLEO Life Science,Glycerin diluted,56-81-5,"Humectant, Plasticiser, Lubricant, Sweetener, Antioxidant, Solvent, Thickening agent, laxative",,"Glycerine, Glycerol, Propan-1,2,3-triol, 1,2,3-Propanetriol, Trihydroxypropane","EP, JP, BP",
ENHEX G 86 PH,enhex-g-86-ph,https://www.pharmaexcipients.com/product/enhex-g-86-ph/,PE1613-2-1,0,,KLK OLEO Life Science,Glycerin diluted,56-81-5,"Humectant, Plasticiser, Lubricant, Sweetener, Antioxidant, Solvent, Thickening agent, laxative",,"Glycerine, Glycerol, Propan-1,2,3-triol, 1,2,3-Propanetriol, Trihydroxypropane","EP, BP",
ENHEX G 99.8 PH,enhex-g-99-8-ph,https://www.pharmaexcipients.com/product/enhex-g-99-8-ph/,PE1613-2,0,,KLK OLEO Life Science,Glycerin,56-81-5,"Humectant, Plasticiser, Lubricant, Sweetener, Antioxidant, Solvent, Thickening agent, laxative",,"Glycerine, Glycerol, Propan-1,2,3-triol, 1,2,3-Propanetriol, Trihydroxypropane","USP-NF, EP, BP, JP, ChP",
Hedjuvan-PS80 Circular,hedjuvan-ps80-circular,https://www.pharmaexcipients.com/product/hedjuvan-ps80-circular/,PE1610-1,0,,KLK OLEO Life Science,Polysorbate 80,9005-65-6,"Emulsifier, lubricant, glident, wetting agent, solubiliser",,"Polysorbate 80, Polyoxyethylene (20) Sorbitan Monooleate","EP, USP-NF,ChP, JP",
Hedjuvan-PS60 Circular,hedjuvan-ps60-circular,https://www.pharmaexcipients.com/product/hedjuvan-ps60-circular/,PE1612-1,0,,KLK OLEO Life Science,Polysorbate 60,9005-67-8,Emulsifier; Glidant; Lubricant; Solubiliser; Wetting Agent,,Polysorbate 60,EP,
Hedjuvan-PS20 Circular,hedjuvan-ps20-circular,https://www.pharmaexcipients.com/product/hedjuvan-ps20-circular/,PE1613-1,0,,KLK OLEO Life Science,Polysorbate 20,9005-64-5,Emulsifier; Glidant; Lubricant; Solubiliser; Wetting Agent,,"Polysorbate 20, Polyethylene glycol sorbitan monolaurate, Polyoxyethylene sorbitan monolaurate",USP-NF/EP/Ch.P,
Platinum Package Special &#8211; Postings Side (without webinar),platinum-package-special,https://www.pharmaexcipients.com/product/platinum-package-special/,PE553-1-1-2-1,1000000,,Pharma Excipients International,N/A (not an excipient product),,,,,,
Antares Vitamin E TPGS,antares-vitamin-e-tpgs,https://www.pharmaexcipients.com/product/antares-vitamin-e-tpgs/,PE1803,0,,"Antares Health Products, Inc.",d-α-tocopheryl polyethylene glycol 1000 succinate (Vitamin E TPGS),9002-96-4,"Emulsifier, Solubilizer, Surfactants, Drug Carrier, Speciality Excipient, Topical Excipient",Waxy Solid,d-α-tocopheryl polyethylene glycol 1000 succinate; Tocophersolan; TPGS; Vitamin E TPGS,USP-NF,
EUDRAGIT® NM 40 D,eudragit-nm-40-d,https://www.pharmaexcipients.com/product/eudragit-nm-40-d/,PE1802,0,,Evonik Operations GmbH,Poly(ethyl acrylate-co-methyl methacrylate),,sustained release,It is supplied as an aqueous dispersion with 40% dry substance and may be used for time-controlled release film coatings and matrix systems by granulation.,Polymer,,
EUDRACAP® preclinic,eudracap-preclinic,https://www.pharmaexcipients.com/product/eudracap-preclinic/,PE1801,0,,Evonik Operations GmbH,Capsule shell (HPMCAS-based),9004-65-3,Functional ready-to-fill capsules for preclinical trials,Ready-to-fill gelatin-based hard capsule,,,
EUDRACAP® colon,eudracap-colon,https://www.pharmaexcipients.com/product/eudracap-colon/,PE1800,0,,Evonik Operations GmbH,Capsule shell (methacrylic acid copolymer-based),,Designed for drug products targeted for release in the ileo-colonic region.,Functional ready-to-fill capsules,,,
PURA Series™ Universal Premium 45,pura-series-universal-premium-45,https://www.pharmaexcipients.com/product/pura-series-universal-premium-45/,PE1799,0,,Nordic Bioproducts,MCC; Microcrystalline Cellulose,9004-34-6,,powders,,"JP, USP/NF, Ph. Eur.",
PURA Series™ Universal Premium 95,pura-series-universal-premium-95,https://www.pharmaexcipients.com/product/pura-series-universal-premium-95/,PE1798,0,,Nordic Bioproducts,MCC; Microcrystalline Cellulose,9004-34-6,,powders,,"JP, USP/NF, Ph. Eur.",
PURA Series™ Universal Premium 65,pura-series-universal-premium-65,https://www.pharmaexcipients.com/product/pura-series-universal-premium-65/,PE1797,0,,Nordic Bioproducts,MCC; Microcrystalline Cellulose,9004-34-6,,powders,,"JP, USP/NF, Ph. Eur.",
PURA Series™ Universal Premium 15,pura-series-universal-premium-15,https://www.pharmaexcipients.com/product/pura-series-universal-premium-15/,PE1796,0,,Nordic Bioproducts,MCC; Microcrystalline Cellulose,9004-34-6,,powders,,"JP, USP/NF, Ph. Eur.",
Webinar Full Service Package (Partner Discount),webinar-full-service-package,https://www.pharmaexcipients.com/product/webinar-full-service-package/,PE553-1-1-2,500000,,Pharma Excipients International,N/A (not an excipient product),,,,,,
Emulcire™ 61 WL 2659,emulcire-61-wl-2659,https://www.pharmaexcipients.com/product/emulcire-61-wl-2659/,PE1795,0,,Gattefosse,"Simple physical mixture of 3 components: cetyl alcohol, ceteth-20 and steareth-20",,Co-emulsifier for topical formulations; Emulsifier-Stabilizer,Pellets,ceteth-20 and steareth-20; Cetyl alcohol,,
Apifil®,apifil,https://www.pharmaexcipients.com/product/apifil/,PE1794,0,,Gattefosse,Modified natural beeswax composed of PEG-8 mono- and di- esters of beeswax,,emulsifier for topical formulations; Emulsifier-Stabilizer,Pellets,,,
Gelucire® 39/01,gelucire-39-01,https://www.pharmaexcipients.com/product/gelucire-39-01/,PE1793,0,,Gattefosse,"Consists of mono-, di- and triglyceride esters of fatty acids (C8 to C18), the triester fraction being predominant; Hard fat",,matrix agent; viscosity-increasing agent,Pellets,"FAT, HARD",,
Compritol® E ATO,compritol-e-ato,https://www.pharmaexcipients.com/product/compritol-e-ato/,PE1792,0,,Gattefosse,Glyceryl behenate,77538-19-3,Lubricant; modified-release agent,Atomized powder,"2-hydroxypropane-1,3-diyl didocasanoate; Docosanoic acid, 1,2,3-propanetriyl ester; Docosanoic acid, ester with 1,2,3-propanetriol; Docosanoic acid, monoester with 1,2,3-propanetriol; Glycerides, C16-22 mono-, di- and tri-",,278-717-5
Geleol™ N MB,geleol-n-mb,https://www.pharmaexcipients.com/product/geleol-n-mb/,PE1791,0,,Gattefosse,Glyceryl stearate,85251-77-0,capsule filling; viscosity-modifying agent,Pellets,Glyceryl palmitostearate GRAS (21 CFR § 184.1329); Mono- and diglycerides GRAS (21 CFR § 184.1505); Mono- and diglycerides of fatty acids E 471,,286-490-9
Capsugel® Enprotect® Capsules,capsugel-enprotect,https://www.pharmaexcipients.com/product/capsugel-enprotect/,PE1790,0,,Lonza Capsugel,Hydroxypropyl Methylcellulose Acetate Succinate (HPMC-AS); Hydroxypropyl-Methylcellulose (HPMC); Titanium Dioxide,9004-65-3,Enteric Capsule,Enteric bilayered HPMC / HPMC-AS capsules for solid fills,,EP; JP; USP/NF,
PURA Series™ Super Flow 450,pura-series-super-flow-450,https://www.pharmaexcipients.com/product/pura-series-super-flow-450/,PE1626-1-1,0,,Nordic Bioproducts,MCC; Microcrystalline Cellulose,9004-34-6,Diluent,,,"JP, USP/NF, Ph. Eur.",
PURA Series™ Super Flow 150,pura-series-super-flow-150,https://www.pharmaexcipients.com/product/pura-series-super-flow-150/,PE1626-1,0,,Nordic Bioproducts,MCC; Microcrystalline Cellulose,9004-34-6,Diluent,,,"JP, USP/NF, Ph. Eur.",
Lactose Monohydrate 100M,lactose-monohydrate-100m,https://www.pharmaexcipients.com/product/lactose-monohydrate-100m/,PE1789,0,,Armor Pharma,Lactose Monohydrate; Milled Lactose Monohydrate,64044-51-5,,Tablets,,JP; Ph.Eur.; USP/NF,613-418-9
MCC PH 102 (Silicified) [Rapid Sample] 📦⚡,microcrystalline-cellulose-mcc-ph-102-silicified,https://www.pharmaexcipients.com/product/microcrystalline-cellulose-mcc-ph-102-silicified/,PE553-1-1-1-1-1,15000,,SIGACHI&reg;,Microcrystalline Cellulose,9004-34-6,Antiadherents and Disintegrant; Binder; Diluent; filler; Glidant; Lubricant,Capsules and Pellet.; Granules; Tablets,,E460(i); IP; JP; Ph.Eur.; USP-NF,232-674-9
MCC PH 200 [Rapid Sample] 📦⚡,microcrystalline-cellulose-mcc-ph-200,https://www.pharmaexcipients.com/product/microcrystalline-cellulose-mcc-ph-200/,PE553-1-1-1-1,15000,,SIGACHI&reg;,Microcrystalline Cellulose,9004-34-6,Antiadherents and Disintegrant; Binder; Diluent; filler; Glidant; Lubricant,Capsules and Pellet.; Granules; Tablets,,E460(i); IP; JP; Ph.Eur.; USP-NF,232-674-9
MCC PH 112  [Rapid Sample] 📦⚡,microcrystalline-cellulose-mcc-ph-112,https://www.pharmaexcipients.com/product/microcrystalline-cellulose-mcc-ph-112/,PE553-1-1-1,15000,,SIGACHI&reg;,Microcrystalline Cellulose,9004-34-6,Antiadherents and Disintegrant; Binder; Diluent; filler; Glidant; Lubricant,Capsules and Pellet.; Granules; Tablets,,E460(i); IP; JP; Ph.Eur.; USP-NF,232-674-9
MCC PH 102  [Rapid Sample] 📦⚡,microcrystalline-cellulose-mcc-ph-102,https://www.pharmaexcipients.com/product/microcrystalline-cellulose-mcc-ph-102/,PE553-1-1,15000,,SIGACHI&reg;,Microcrystalline Cellulose,9004-34-6,Antiadherents and Disintegrant; Binder; Diluent; filler; Glidant; Lubricant,Capsules and Pellet.; Granules; Tablets,,E460(i); IP; JP; Ph.Eur.; USP-NF,232-674-9
Aluminum hydroxide magnesium carbonate (AHMC),aluminum-hydroxide-magnesium-carbonate-ahmc,https://www.pharmaexcipients.com/product/aluminum-hydroxide-magnesium-carbonate-ahmc/,PE1788,0,,SPI Pharma,Calcium Carbonate (preformulated with excipients),"21645-51-2, 546-93-0","Dual-action antacid active, Immediate relief, Balanced buffering, Tablet formulation","Antacid tablets, Immediate-relief formulations","Aluminum Hydroxide Magnesium Carbonate, AHMC 0600, AHMC 0611, AHMC 0652, AHMC 0605, Co-processed Antacid","USP-NF, EP","244-492-7, 208-915-9"
Aluminum Hydroxide Gels,aluminum-hydroxide-gels,https://www.pharmaexcipients.com/product/aluminum-hydroxide-gels/,PE1787,0,,SPI Pharma,Calcium Carbonate (preformulated with excipients),21645-51-2,"Antacid active, Acid neutralizer","Liquid antacid suspensions, Oral suspensions","Aluminum Hydroxide Gel, Al(OH)3 Gel","USP-NF, EP",244-492-7
Barcroft ™ Magaldrate Powder,barcroft-magaldrate-powder,https://www.pharmaexcipients.com/product/barcroft-magaldrate-powder/,PE1786,0,,SPI Pharma,Magaldrate (Aluminum Magnesium Hydroxide Sulfate),74978-16-8,"Ph Eur compliant antacid, Rapid acid neutralization, Peptic ulcer therapy, pH buffering agent, Tablet manufacturing ingredient, Bile acid binding, European pharmaceutical grade","Liquid antacid suspensions; Tablets (chewable, swallow), Dry powder suspensions","Magaldrate Powder, Aluminum Magnesium Hydroxide Sulfate Powder Ph Eur, Magaldrate","EP, Ph Eur",235-054-7
Barcroft ™ Magaldrate Fluid Gel,barcroft-magaldrate-fluid-gel,https://www.pharmaexcipients.com/product/barcroft-magaldrate-fluid-gel/,PE1785,0,,SPI Pharma,Magaldrate (Aluminum Magnesium Hydroxide Sulfate Hydrate),74978-16-8,"Fast-acting antacid, Peptic ulcer treatment, Superior acid neutralization, pH buffering (5-6), Bile acid adsorption, Pumpable gel formulation, Immediate gastric relief",Liquid antacid suspensions,"Magaldrate Gel, Aluminum Magnesium Hydroxide Sulfate Gel",USP-NF,235-054-7
Barcroft ™ AMS CoBlend 138ND,barcroft-ams-coblend-138nd,https://www.pharmaexcipients.com/product/barcroft-ams-coblend-138nd/,PE1784,0,,SPI Pharma,"Aluminum Hydroxide (Al(OH)3), Magnesium Hydroxide (Mg(OH)2), Sorbitol, Preservatives","21645-51-2, 1309-42-8","Preformulated antacid gel, Optimized formulation, Enhanced patient experience, Simplified manufacturing, Consistent quality, Pumpable suspension, Cost-effective solution",Liquid antacid suspensions,"Aluminum Magnesium Sorbitol CoBlend 138ND, AMS CoBlend ND, Barcroft CoBlend 138ND",USP-NF,"244-492-7, 215-170-3"
Barcroft ™ AMS CoBlend 138NB,barcroft-ams-coblend-138nb,https://www.pharmaexcipients.com/product/barcroft-ams-coblend-138nb/,PE1783,0,,SPI Pharma,"Aluminum Hydroxide (Al(OH)3), Magnesium Hydroxide (Mg(OH)2), Sorbitol, Preservatives","21645-51-2, 1309-42-8","Preformulated antacid suspension, Specialized formulation, Superior organoleptics, Manufacturing efficiency, Immediate antacid relief, Pumpable gel system, Custom formulation",Liquid antacid suspensions,"Aluminum Magnesium Sorbitol CoBlend 138NB, AMS CoBlend NB, Barcroft CoBlend 138NB",USP-NF,"244-492-7, 215-170-3"
Barcroft ™ AMS CoBlend 138NA,barcroft-ams-coblend-138na,https://www.pharmaexcipients.com/product/barcroft-ams-coblend-138na/,PE1782,0,,SPI Pharma,"Aluminum Hydroxide (Al(OH)3), Magnesium Hydroxide (Mg(OH)2), Sorbitol, Preservatives","21645-51-2, 1309-42-8","Preformulated antacid gel, Customized formulation, Enhanced mouthfeel, Simplified processing, Immediate gastric relief, Cost-effective manufacturing, Pumpable suspension",Liquid antacid suspensions,"Aluminum Magnesium Sorbitol CoBlend 138, AMS CoBlend, Barcroft CoBlend 138",USP-NF,"244-492-7, 215-170-3"
Barcroft ™ AMS CoBlend 138,barcroft-ams-coblend-138,https://www.pharmaexcipients.com/product/barcroft-ams-coblend-138/,PE1781,0,,SPI Pharma,"Aluminum Hydroxide (Al(OH)3), Magnesium Hydroxide (Mg(OH)2), Sorbitol, Preservatives","21645-51-2, 1309-42-8","Preformulated antacid suspension, Standard-strength antacid, Improved palatability, Manufacturing efficiency, Consistent quality, Pumpable gel, Cost reduction",Liquid antacid suspensions,"Aluminum Magnesium Sorbitol CoBlend 138, AMS CoBlend, Barcroft CoBlend 138",USP-NF,"244-492-7, 215-170-3"
Barcroft ™ AMS Coblend 035,barcroft-ams-coblend-035,https://www.pharmaexcipients.com/product/barcroft-ams-coblend-035/,PE1780,0,,SPI Pharma,"Aluminum Hydroxide (Al(OH)3), Magnesium Hydroxide (Mg(OH)2), Sorbitol, Preservatives","21645-51-2, 1309-42-8","Preformulated antacid gel, Simplified manufacturing, Superior mouthfeel, Immediate gastric relief, Cost-effective production, Pumpable formulation, Enhanced taste",Liquid antacid suspensions,"Aluminum Magnesium Sorbitol CoBlend 035, AMS CoBlend, Barcroft CoBlend 035",USP-NF,"244-492-7, 215-170-3"
S-TAB™,s-tab,https://www.pharmaexcipients.com/product/s-tab/,PE1779,0,,SPI Pharma,"Mannogem XL Mannitol, Silicified MCC, Silicon Dioxide, Croscarmellose Sodium","69-65-8, 9004-34-6, 7631-86-9, 9000-11-7","DC tablet platform, Preformulation excipient, Swallow tablets, Content uniformity, Flowability enhancer","Swallow tablets, DC tablets","Tablet Platform, DC Preformulation, Swallow Tablet Excipient","USP-NF, EP, JP",200-711-8
Mannogem® XL Opal Spray Dried Mannitol,mannogem-xl-opal-spray-dried-mannitol,https://www.pharmaexcipients.com/product/mannogem-xl-opal-spray-dried-mannitol/,PE1778,0,,SPI Pharma,"D-Mannitol (spray-dried, engineered)",69-65-8,"Direct compression filler-binder, Tablet binder, High-speed production, Film coating compatibility, MUPS formulations","Tablets, ODTs, Chewable tablets, MUPS, Film-coated tablets","D-Mannitol, High Performance Mannitol, Opal Mannitol, 160 µm Spray-Dried Mannitol","USP-NF, EP",200-711-8
Mannogem XL Mannitol,mannogem-xl-mannitol,https://www.pharmaexcipients.com/product/mannogem-xl-mannitol/,PE1777,0,,SPI Pharma,"D-Mannitol (spray-dried, engineered)",69-65-8,"Direct compression filler-binder, High compressibility, Tablet binder, Difficult formulations, Size reduction","Tablets, ODTs, Chewable tablets, MUPS, Controlled-release tablets","D-Mannitol, High Performance Mannitol, XL Mannitol, Spray-Dried Mannitol","USP-NF, EP",200-711-8
Mannogem NL Spray Dried Mannitol,mannogem-nl-spray-dried-mannitol,https://www.pharmaexcipients.com/product/mannogem-nl-spray-dried-mannitol/,PE1776,0,,SPI Pharma,D-Mannitol (spray-dried),69-65-8,"Direct compression filler-binder, Sweetener, Diluent, Spray-dried applications","Tablets, Chewable tablets, ODTs, Granules","D-Mannitol, Spray-Dried Mannitol, Mannogem NL","USP-NF, EP, JP, ChP",200-711-8
Mannogem® Onyx Powder Mannitol,mannogem-onyx-powder-mannitol,https://www.pharmaexcipients.com/product/mannogem-onyx-powder-mannitol/,PE1775,0,,SPI Pharma,D-Mannitol (engineered),69-65-8,"Direct compression filler-binder, High compressibility excipient, Tablet binder, Taste masking","Tablets, ODTs, Chewable tablets, Granules","D-Mannitol, High Performance Mannitol, Onyx Mannitol, 50 µm Mannitol","USP-NF, EP, JP",200-711-8
Mannogem® Emerald Powder Mannitol,mannogem-emerald-powder-mannitol,https://www.pharmaexcipients.com/product/mannogem-emerald-powder-mannitol/,PE1774,0,,SPI Pharma,D-Mannitol (engineered),69-65-8,"Direct compression filler-binder, High compressibility excipient, Tablet binder, Taste masking","Tablets, ODTs, Chewable tablets, Granules","D-Mannitol, High Performance Mannitol, Emerald Mannitol, 25 µm Mannitol","USP-NF, EP, JP, ChP",200-711-8
Mannogem® XL Ruby Granular Mannitol,mannogem-xl-ruby-granular-mannitol,https://www.pharmaexcipients.com/product/mannogem-xl-ruby-granular-mannitol/,PE1773,0,,SPI Pharma,D-Mannitol (engineered),69-65-8,"Direct compression filler-binder, High compressibility excipient, MUPS formulations, Taste masking","Tablets, ODTs, Chewable tablets, MUPS, Controlled-release tablets","D-Mannitol, High Performance Mannitol, Ruby Mannitol, 300 µm Mannitol","USP-NF, EP, JP, ChP",200-675-3; 200-711-8
Mannogem® AG Granular Mannitol,mannogem-ag-granular-mannitol,https://www.pharmaexcipients.com/product/mannogem-ag-granular-mannitol/,PE1772,0,,SPI Pharma,D-Mannitol,69-65-8,"Direct compression filler-binder, Sweetener, Diluent, Taste masking","Tablets, Chewable tablets, ODTs, Granules, Capsules","D-Mannitol, Mannite, Mannitol AG","USP-NF, EP, JP, ChP",200-675-3; 200-711-8
Valens AH 2.0,valens-ah-2-0,https://www.pharmaexcipients.com/product/valens-ah-2-0/,PE1771,0,,SPI Pharma,"Aluminum Hydroxide (pseudo-Boehmite form, 2% Al2O3)",21645-51-2,"Antibody response enhancement; cGMP compliant; Enhanced antigen adsorption; Human vaccine adjuvant; Immunogenicity booster; Positive surface charge; Scalable manufacturing, Flexible packaging, Multiple immune pathways; Sterilized production","Parenteral vaccines (human), Injectable vaccine formulations","Valens AH 2.0, Aluminum Hydroxide Adjuvant AH 2.0, High Performance Vaccine Adjuvant, Advanced Alum Adjuvant","Ph.Eur, USP-NF",244-492-7
Mannogem Granular Mannitol,mannogem-granular-mannitol,https://www.pharmaexcipients.com/product/mannogem-granular-mannitol/,PE1770,0,,SPI Pharma,D-Mannitol,69-65-8,"Direct compression filler-binder, Sweetener, Diluent, Bulking agent","Tablets, Chewable tablets, ODTs, Granules, Capsules","D-Mannitol, Mannite, DC Mannitol Granular","USP-NF, EP, JP, ChP",200-675-3; 200-711-8
Mannogem 2080 Granular Mannitol,mannogem-2080-granular-mannitol,https://www.pharmaexcipients.com/product/mannogem-2080-granular-mannitol/,PE1769,0,,SPI Pharma,D-Mannitol,69-65-8,"Direct compression filler-binder, Sweetener, Diluent, Taste masking","Capsules and Sachets.; Chewable tablets; Effervescent tablets; Sublingual Tablets; Tablets, ODTs, Granules","D-Mannitol, Mannite, Mannitol 2080","USP-NF, EP, JP, ChP, IP",200-675-3; 200-711-8
Mannogem EZ Mannitol,mannogem-ez-mannitol,https://www.pharmaexcipients.com/product/mannogem-ez-mannitol/,PE1768,0,,SPI Pharma,D-Mannitol (spray-dried),69-65-8,"DC tablet platform, Preformulation excipient, Swallow tablets, Content uniformity, Flowability enhancer","Tablets, Chewable tablets, Granules, Capsules","D-Mannitol, Spray-Dried Mannitol, EZ Mannitol, Mannogem EZ","USP-NF, EP, IP, ChP",200-711-8
Calcium Carbonate DC type CS 90,calcium-carbonate-dc-type-cs-90,https://www.pharmaexcipients.com/product/calcium-carbonate-dc-type-cs-90/,PE1767,0,,SPI Pharma,"Calcium Carbonate (CaCO3), Starch",471-34-1,"Direct compression, Chewable tablet excipient, Mineral supplement active, Antacid active, Calcium source, Superior flowability, Content uniformity, Creamy mouthfeel","Chewable tablets, Mineral supplement tablets","CS90, DC Calcium Carbonate with Starch, Calcium Carbonate Spray-Dried","USP-NF, EP, JP",207-439-9
CM90 CalCarb Granulation,cm90-calcarb-granulation,https://www.pharmaexcipients.com/product/cm90-calcarb-granulation/,PE1766,0,,SPI Pharma,"Calcium Carbonate, Maltodextrin","471-34-1, 9050-36-6","DC excipient, Mineral supplement, Antacid active, Swallow tablets, Direct compression","Tablets, Swallow tablets, Antacid tablets, Mineral supplement tablets","DC Calcium Carbonate, Calcium Carbonate with Maltodextrin, CM90","USP-NF, EP","207-439-9, 232-940-4"
CM90 Granulation Nutra,cm90-granulation-nutra,https://www.pharmaexcipients.com/product/cm90-granulation-nutra/,PE1765,0,,SPI Pharma,"Calcium Carbonate (nutraceutical grade), Maltodextrin","471-34-1, 9050-36-6","DC nutraceutical excipient, Mineral supplement, Calcium source, Dietary supplements, Direct compression","Tablets, Chewable tablets, Mineral supplement tablets, Nutraceutical tablets","DC Calcium Carbonate Nutraceutical, Calcium Carbonate Maltodextrin Nutra, CM90 Nutritional","USP-NF, EP, FCC","207-439-9, 232-940-4"
